FeedbackID,CustomerID,StoreID,Rating,ReviewText,FeedbackDate
6988,3174,13,3,Store was busy but okay,2023-03-14
6989,3430,15,5,Loved the indoor plant variety,2022-04-26
6990,1551,24,4,Helpful staff and healthy plants,2022-05-15
6991,2702,13,4,Good prices during promotion,2025-03-06
6992,12084,20,4,Loved the indoor plant variety,2022-03-01
6993,11589,23,3,Decent experience overall,2023-07-19
6994,5070,14,5,Good prices during promotion,2021-02-13
6995,4943,4,4,Helpful staff and healthy plants,2024-02-06
6996,8521,9,3,Prices were a bit high,2025-08-03
6997,13193,25,2,Long wait and limited stock,2022-01-28
6998,14808,17,4,Great selection and clean store,2025-03-07
6999,3082,19,5,Fast checkout and friendly advice,2022-09-14
7000,9113,1,5,Good prices during promotion,2024-01-08
7001,12439,15,4,Great selection and clean store,2025-07-04
7002,4396,9,4,Helpful staff and healthy plants,2025-05-24
7003,1833,17,3,Prices were a bit high,2022-06-01
7004,9082,22,4,Helpful staff and healthy plants,2022-01-15
7005,1761,2,4,Helpful staff and healthy plants,2024-11-13
7006,14575,25,3,Decent experience overall,2021-02-19
7007,1548,6,5,Great selection and clean store,2025-06-22
7008,606,13,3,Some items were out of stock,2022-10-02
7009,9880,10,4,Great selection and clean store,2025-04-08
7010,5568,19,4,Loved the indoor plant variety,2024-09-12
7011,14130,6,3,Store was busy but okay,2024-04-27
7012,153,9,4,Fast checkout and friendly advice,2024-03-04
7013,138,21,3,Some items were out of stock,2023-04-02
7014,14035,4,3,Some items were out of stock,2022-12-02
7015,12009,9,4,Great selection and clean store,2022-07-15
7016,4310,14,4,Fast checkout and friendly advice,2023-04-26
7017,6860,25,4,Fast checkout and friendly advice,2023-05-24
7018,13132,5,3,Decent experience overall,2022-10-22
7019,4172,6,3,Decent experience overall,2023-03-14
7020,13741,19,3,Decent experience overall,2022-03-08
7021,13076,20,4,Helpful staff and healthy plants,2023-09-14
7022,3629,10,4,Good prices during promotion,2022-11-24
7023,2478,12,4,Good prices during promotion,2023-04-01
7024,9344,21,3,Decent experience overall,2021-05-12
7025,5671,21,4,Good prices during promotion,2021-07-16
7026,1214,25,4,Good prices during promotion,2021-08-14
7027,1835,22,5,Helpful staff and healthy plants,2023-08-27
7028,14279,7,4,Great selection and clean store,2021-03-08
7029,142,2,3,Decent experience overall,2024-11-16
7030,13340,22,4,Helpful staff and healthy plants,2024-01-02
7031,9243,1,3,Store was busy but okay,2022-10-26
7032,14734,20,3,Average product selection,2024-09-09
7033,10030,25,4,Great selection and clean store,2022-08-20
7034,7979,23,3,Average product selection,2021-04-27
7035,7198,1,4,Fast checkout and friendly advice,2024-05-02
7036,6924,10,3,Decent experience overall,2024-06-01
7037,4257,12,3,Decent experience overall,2022-05-11
7038,12874,23,3,Prices were a bit high,2021-09-20
7039,6002,18,3,Average product selection,2021-08-12
7040,1698,25,4,Good prices during promotion,2021-11-27
7041,1453,15,4,Fast checkout and friendly advice,2021-04-16
7042,4351,8,4,Loved the indoor plant variety,2021-05-10
7043,543,2,4,Fast checkout and friendly advice,2021-02-28
7044,11051,6,4,Great selection and clean store,2025-05-09
7045,5629,14,3,Average product selection,2021-12-11
7046,12754,15,5,Great selection and clean store,2025-12-11
7047,11464,15,4,Great selection and clean store,2025-12-23
7048,221,19,4,Loved the indoor plant variety,2023-05-04
7049,3369,22,4,Helpful staff and healthy plants,2023-12-07
7050,5359,2,3,Store was busy but okay,2021-04-23
7051,6504,12,3,Some items were out of stock,2023-01-02
7052,9791,23,4,Good prices during promotion,2023-04-01
7053,4828,21,5,Helpful staff and healthy plants,2021-04-02
7054,6456,3,5,Fast checkout and friendly advice,2021-08-18
7055,6523,23,4,Good prices during promotion,2025-08-10
7056,6776,4,3,Prices were a bit high,2021-06-06
7057,7503,6,3,Decent experience overall,2024-12-16
7058,1988,3,3,Average product selection,2022-05-10
7059,14467,22,4,Great selection and clean store,2024-12-05
7060,9997,6,4,Helpful staff and healthy plants,2021-08-06
7061,2249,21,4,Helpful staff and healthy plants,2022-10-28
7062,2243,2,4,Good prices during promotion,2022-06-21
7063,8733,17,3,Decent experience overall,2024-10-05
7064,10775,12,4,Great selection and clean store,2024-06-14
7065,5566,24,2,Plant quality was disappointing,2022-12-07
7066,1238,2,3,Prices were a bit high,2025-04-01
7067,8626,10,3,Prices were a bit high,2023-04-22
7068,3154,6,4,Loved the indoor plant variety,2022-10-03
7069,14695,19,4,Fast checkout and friendly advice,2022-04-17
7070,12971,3,5,Great selection and clean store,2024-06-18
7071,4172,22,2,Plant quality was disappointing,2022-01-20
7072,12809,17,3,Decent experience overall,2024-12-11
7073,13436,16,3,Some items were out of stock,2024-08-18
7074,4252,15,2,Discount was confusing,2024-05-19
7075,1675,10,4,Helpful staff and healthy plants,2023-05-25
7076,2855,8,4,Great selection and clean store,2025-09-05
7077,12988,10,3,Average product selection,2022-02-26
7078,4830,22,4,Helpful staff and healthy plants,2025-12-25
7079,9287,7,4,Fast checkout and friendly advice,2021-08-16
7080,8147,23,3,Decent experience overall,2022-05-03
7081,13788,20,4,Loved the indoor plant variety,2024-11-24
7082,7483,24,5,Fast checkout and friendly advice,2024-04-07
7083,3959,1,3,Average product selection,2024-03-04
7084,5889,2,4,Great selection and clean store,2023-08-23
7085,7226,10,2,Plant quality was disappointing,2024-03-20
7086,277,21,5,Fast checkout and friendly advice,2022-04-14
7087,112,19,3,Prices were a bit high,2021-07-26
7088,8356,1,5,Great selection and clean store,2023-02-14
7089,3954,3,3,Some items were out of stock,2025-07-23
7090,12310,13,3,Decent experience overall,2023-10-02
7091,1372,20,2,Plant quality was disappointing,2022-04-14
7092,5658,12,5,Good prices during promotion,2022-10-27
7093,14161,23,3,Prices were a bit high,2024-05-18
7094,2077,1,3,Decent experience overall,2022-04-22
7095,458,3,3,Store was busy but okay,2023-12-27
7096,3088,5,4,Good prices during promotion,2021-11-12
7097,10863,10,3,Some items were out of stock,2023-03-23
7098,11265,7,4,Great selection and clean store,2023-06-26
7099,11629,19,5,Loved the indoor plant variety,2023-08-15
7100,10533,19,3,Store was busy but okay,2021-05-12
7101,12322,16,3,Average product selection,2021-09-05
7102,13090,1,4,Good prices during promotion,2021-09-03
7103,9959,23,3,Decent experience overall,2021-09-09
7104,3686,3,3,Store was busy but okay,2022-06-09
7105,11871,6,3,Some items were out of stock,2023-10-23
7106,7486,24,4,Fast checkout and friendly advice,2024-12-28
7107,7859,9,3,Some items were out of stock,2023-06-16
7108,10660,16,5,Great selection and clean store,2023-04-04
7109,4682,21,3,Decent experience overall,2021-03-03
7110,5091,17,5,Great selection and clean store,2025-09-09
7111,13015,12,4,Good prices during promotion,2021-12-24
7112,6129,15,5,Loved the indoor plant variety,2025-11-25
7113,13098,20,2,Plant quality was disappointing,2022-11-04
7114,3692,20,4,Helpful staff and healthy plants,2021-12-22
7115,7770,18,5,Fast checkout and friendly advice,2021-05-01
7116,3647,6,3,Average product selection,2021-08-15
7117,431,12,4,Great selection and clean store,2021-11-24
7118,6750,24,3,Store was busy but okay,2025-01-20
7119,6652,8,4,Helpful staff and healthy plants,2021-06-06
7120,13038,9,5,Good prices during promotion,2022-10-26
7121,13293,20,4,Good prices during promotion,2025-05-03
7122,7419,7,5,Good prices during promotion,2021-01-13
7123,11620,10,5,Helpful staff and healthy plants,2021-07-08
7124,4204,1,4,Loved the indoor plant variety,2024-07-06
7125,9069,3,3,Store was busy but okay,2025-01-18
7126,9705,22,4,Great selection and clean store,2021-06-08
7127,4072,23,4,Fast checkout and friendly advice,2022-08-08
7128,10064,23,4,Loved the indoor plant variety,2021-07-23
7129,4925,16,4,Helpful staff and healthy plants,2022-03-26
7130,12276,25,4,Loved the indoor plant variety,2025-06-25
7131,900,18,4,Loved the indoor plant variety,2025-11-03
7132,928,10,4,Fast checkout and friendly advice,2024-09-28
7133,7419,8,4,Loved the indoor plant variety,2025-12-20
7134,8255,19,5,Great selection and clean store,2023-06-17
7135,1371,21,4,Helpful staff and healthy plants,2023-01-21
7136,6335,11,4,Great selection and clean store,2024-10-28
7137,9982,13,3,Average product selection,2022-12-02
7138,11205,8,4,Good prices during promotion,2024-03-18
7139,14987,15,4,Loved the indoor plant variety,2025-03-14
7140,14079,12,4,Loved the indoor plant variety,2022-08-05
7141,10038,3,5,Loved the indoor plant variety,2023-09-27
7142,7371,21,4,Good prices during promotion,2021-05-01
7143,8637,4,4,Helpful staff and healthy plants,2022-05-20
7144,3764,22,3,Decent experience overall,2022-07-06
7145,11175,20,4,Great selection and clean store,2021-04-14
7146,9805,11,4,Fast checkout and friendly advice,2023-06-15
7147,6545,16,4,Great selection and clean store,2025-10-25
7148,12256,17,3,Decent experience overall,2025-11-07
7149,3638,22,5,Helpful staff and healthy plants,2025-08-21
7150,7621,13,4,Fast checkout and friendly advice,2023-12-07
7151,3030,17,3,Average product selection,2022-11-11
7152,6195,4,4,Loved the indoor plant variety,2024-03-06
7153,5965,4,3,Decent experience overall,2025-04-26
7154,13331,21,4,Helpful staff and healthy plants,2024-08-14
7155,13725,23,3,Prices were a bit high,2022-06-20
7156,1977,3,3,Some items were out of stock,2021-11-26
7157,12837,9,4,Great selection and clean store,2021-10-09
7158,8630,22,4,Loved the indoor plant variety,2023-11-19
7159,6366,23,4,Loved the indoor plant variety,2023-07-24
7160,8629,2,5,Loved the indoor plant variety,2024-03-22
7161,2080,14,4,Great selection and clean store,2022-11-18
7162,14900,22,4,Great selection and clean store,2025-02-16
7163,8561,1,4,Loved the indoor plant variety,2022-04-15
7164,13205,24,4,Fast checkout and friendly advice,2023-12-28
7165,14814,1,3,Decent experience overall,2024-05-08
7166,2575,21,4,Great selection and clean store,2025-05-26
7167,1800,2,5,Great selection and clean store,2025-03-11
7168,5379,11,5,Good prices during promotion,2022-11-12
7169,8607,22,3,Some items were out of stock,2021-05-28
7170,1602,11,4,Helpful staff and healthy plants,2021-08-04
7171,9941,19,5,Loved the indoor plant variety,2022-05-21
7172,12522,5,3,Some items were out of stock,2021-12-16
7173,892,16,4,Loved the indoor plant variety,2021-10-12
7174,10632,5,4,Great selection and clean store,2024-07-15
7175,6516,23,3,Some items were out of stock,2021-04-09
7176,4050,17,3,Average product selection,2022-04-13
7177,10787,3,3,Some items were out of stock,2023-03-27
7178,13671,3,4,Fast checkout and friendly advice,2025-05-12
7179,358,22,5,Helpful staff and healthy plants,2024-11-17
7180,12456,7,5,Good prices during promotion,2021-10-01
7181,3719,9,5,Great selection and clean store,2022-03-24
7182,14038,3,4,Fast checkout and friendly advice,2022-10-27
7183,6040,8,3,Prices were a bit high,2023-09-20
7184,6281,14,5,Helpful staff and healthy plants,2022-06-13
7185,2317,5,4,Good prices during promotion,2025-06-28
7186,9106,3,3,Store was busy but okay,2022-04-26
7187,13624,15,4,Loved the indoor plant variety,2025-09-12
7188,4303,1,4,Great selection and clean store,2021-03-03
7189,12409,1,4,Fast checkout and friendly advice,2021-03-26
7190,237,16,2,Plant quality was disappointing,2023-12-15
7191,12012,21,4,Great selection and clean store,2025-07-28
7192,2180,8,5,Fast checkout and friendly advice,2025-08-13
7193,2698,21,5,Good prices during promotion,2022-07-18
7194,4473,3,4,Good prices during promotion,2021-06-19
7195,12354,14,4,Loved the indoor plant variety,2021-03-13
7196,3026,10,3,Decent experience overall,2021-07-17
7197,482,24,4,Loved the indoor plant variety,2021-04-04
7198,9165,18,4,Good prices during promotion,2022-12-02
7199,3693,20,5,Fast checkout and friendly advice,2021-12-03
7200,10386,11,5,Fast checkout and friendly advice,2021-04-25
7201,7825,8,4,Great selection and clean store,2021-04-03
7202,2453,24,5,Loved the indoor plant variety,2025-12-21
7203,1845,15,5,Fast checkout and friendly advice,2021-04-26
7204,2720,16,4,Fast checkout and friendly advice,2024-09-11
7205,3600,4,5,Fast checkout and friendly advice,2025-09-24
7206,5115,25,4,Helpful staff and healthy plants,2024-05-09
7207,1790,13,3,Store was busy but okay,2024-08-20
7208,710,9,4,Good prices during promotion,2024-11-22
7209,14066,2,4,Loved the indoor plant variety,2022-11-03
7210,6114,21,3,Prices were a bit high,2021-12-22
7211,8875,12,3,Average product selection,2022-05-08
7212,8956,17,5,Great selection and clean store,2021-12-10
7213,3528,10,3,Decent experience overall,2025-04-27
7214,7346,4,3,Store was busy but okay,2022-09-06
7215,7561,13,5,Good prices during promotion,2022-10-21
7216,368,11,3,Some items were out of stock,2022-05-26
7217,13037,2,3,Average product selection,2023-09-25
7218,5821,17,4,Loved the indoor plant variety,2022-08-26
7219,13172,18,4,Great selection and clean store,2021-01-06
7220,8792,7,4,Good prices during promotion,2022-05-02
7221,4516,9,3,Average product selection,2021-04-26
7222,1930,9,4,Great selection and clean store,2023-11-15
7223,4323,10,4,Great selection and clean store,2025-02-18
7224,9332,5,4,Great selection and clean store,2022-11-23
7225,8043,4,5,Helpful staff and healthy plants,2023-11-01
7226,14743,14,4,Loved the indoor plant variety,2025-04-05
7227,8250,20,4,Great selection and clean store,2025-11-12
7228,11568,19,5,Good prices during promotion,2021-03-07
7229,3898,9,4,Good prices during promotion,2023-02-09
7230,259,3,4,Good prices during promotion,2021-08-04
7231,13996,8,2,Discount was confusing,2021-06-27
7232,965,24,4,Great selection and clean store,2024-04-14
7233,7923,19,4,Helpful staff and healthy plants,2021-06-03
7234,1643,19,5,Fast checkout and friendly advice,2024-06-17
7235,4540,22,3,Some items were out of stock,2022-12-27
7236,11064,20,4,Great selection and clean store,2025-05-25
7237,11857,5,4,Helpful staff and healthy plants,2023-12-12
7238,8533,14,3,Store was busy but okay,2024-07-19
7239,12569,15,4,Good prices during promotion,2025-02-12
7240,12376,7,5,Loved the indoor plant variety,2024-01-22
7241,6295,6,4,Good prices during promotion,2024-06-14
7242,3936,22,2,Competitor had better price,2023-04-17
7243,13939,7,3,Some items were out of stock,2022-11-24
7244,8902,14,4,Helpful staff and healthy plants,2023-03-14
7245,9705,13,4,Fast checkout and friendly advice,2024-03-04
7246,8275,2,4,Loved the indoor plant variety,2025-05-08
7247,1528,9,5,Loved the indoor plant variety,2025-10-17
7248,1058,13,4,Fast checkout and friendly advice,2024-05-14
7249,2234,25,3,Prices were a bit high,2024-03-26
7250,8318,22,4,Fast checkout and friendly advice,2021-05-08
7251,3116,16,3,Store was busy but okay,2022-10-21
7252,5681,4,4,Loved the indoor plant variety,2025-07-04
7253,10178,20,5,Good prices during promotion,2023-06-02
7254,1067,16,3,Average product selection,2023-07-11
7255,7021,6,3,Prices were a bit high,2022-04-19
7256,14675,21,4,Loved the indoor plant variety,2023-04-22
7257,1566,16,4,Great selection and clean store,2025-05-04
7258,7966,4,4,Fast checkout and friendly advice,2023-07-10
7259,13350,13,4,Great selection and clean store,2023-05-14
7260,9059,10,3,Some items were out of stock,2022-02-28
7261,13214,24,4,Good prices during promotion,2022-05-28
7262,2681,5,4,Helpful staff and healthy plants,2021-02-28
7263,10783,5,4,Helpful staff and healthy plants,2021-10-20
7264,580,2,3,Prices were a bit high,2025-10-27
7265,4913,9,4,Fast checkout and friendly advice,2025-09-01
7266,12727,7,4,Loved the indoor plant variety,2025-09-23
7267,12483,9,5,Fast checkout and friendly advice,2023-08-13
